"Data Source","World Development Indicators",

"Last Updated Date","2025-03-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Croatia","HRV","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","65.4823658536585","66.1803414634146","66.4691463414634","66.8558048780488","67.2923170731707","67.8325609756098","68.1214390243903","68.2989512195122","68.3864146341464","68.6602926829268","68.8126341463415","69.1401707317073","69.4417804878049","69.848487804878","70.1436585365854","70.0019512195122","70.4553658536585","70.7443902439024","70.5387804878049","70.4273170731707","70.1753658536586","70.3443902439025","70.4826829268293","70.2748780487805","70.2185365853659","70.8860975609756","71.4190243902439","71.470243902439","71.4882926829268","71.8446341463415","72.1704878048781","72.1853658536586","71.2414634146342","71.5224390243903","71.8034146341463","72.0843902439024","72.3653658536585","72.4951219512195","72.3170731707317","72.6419512195122","72.8078048780488","74.5129268292683","74.7173170731707","74.6139024390244","75.520243902439","75.2446341463415","75.8368292682927","75.7056097560976","75.9121951219512","76.1682926829268","76.4756097560976","76.7756097560976","76.9243902439024","77.1268292682927","77.4780487804878","77.2756097560976","78.0219512195122","77.8268292682927","78.0707317073171","78.4243902439025","77.7243902439024","76.4243902439025","77.5756097560976","",
"Haiti","HTI","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.499","43.914","44.291","42.769","44.968","45.351","45.594","46.125","46.512","46.915","47.337","47.719","47.945","48.208","48.419","48.681","48.956","49.209","49.428","49.675","49.902","50.268","50.551","50.871","51.123","51.523","51.875","52.239","52.632","52.755","52.975","53.391","53.842","54.35","54.653","55.547","56.154","56.516","57.135","57.961","58.365","58.489","58.855","59.507","58.475","60.415","60.763","61.103","61.332","61.741","46.019","61.623","62.291","62.605","62.987","63.237","63.392","63.854","64.019","64.255","64.052","63.192","63.728","",
"Hungary","HUN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","68.0031707317073","68.9360975609756","67.8658536585366","68.8741463414634","69.3809756097561","69.0712195121951","69.8224390243902","69.4070731707317","69.230243902439","69.3146341463415","69.1646341463415","69.0524390243903","69.6646341463415","69.5180487804878","69.2480487804878","69.29","69.5731707317073","69.8480487804878","69.3939024390244","69.6153658536585","69.0617073170732","69.1392682926829","69.3578048780488","68.9736585365854","69.0258536585366","68.9721951219512","69.1734146341463","69.6512195121951","70.0234146341463","69.4617073170732","69.3156097560976","69.3770731707317","69.1170731707317","69.1012195121951","69.469756097561","69.7917073170732","70.3287804878049","70.7024390243902","70.5578048780488","70.6770731707317","71.2463414634146","72.2487804878049","72.3487804878049","72.3","72.6487804878049","72.6487804878049","73.0975609756098","73.1512195121951","73.7024390243903","73.9048780487805","74.2073170731707","74.8585365853659","75.0634146341463","75.5658536585366","75.7634146341463","75.5682926829269","76.0634146341464","75.8170731707317","76.0658536585366","76.3195121951219","75.5682926829269","74.1634146341463","76.0170731707317","",
"IBRD only","IBD","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.8334004286686","48.685930715553","52.3935950338422","52.8678557633228","53.3906219640452","53.1016843479657","53.7949092826764","54.2840312803585","54.97710140277","55.3875231165327","55.9319599581919","56.5633787010335","57.0171801777579","57.6820265622917","58.2389869770233","58.8392876832622","59.3855817590496","59.9371948882562","60.4127615149359","60.9097616980189","61.341547980248","61.7831276518519","62.2418361469386","62.6909299160222","63.0941084681852","63.510723470197","64.0042780438313","64.3585056983261","64.6588583934115","65.0038062690267","65.208781455962","65.487500322029","65.7839475871695","66.0345036994543","66.3031415796527","66.6418409458444","66.9652870910024","67.3383440927973","67.7029936272925","67.9101937653074","68.2502791379902","68.6621331047934","68.9945036702574","69.2624216367787","69.5055175625777","69.927565657017","70.283515941559","70.5743231709916","70.791984259151","71.1692578468022","71.4530814517595","71.7947531437074","72.1403315280621","72.4884610117172","72.8445830860111","73.1441346044111","73.4114279787187","73.6330516756842","73.9249350552497","74.1205814668351","73.370078932859","72.1262124770037","72.9134905321011","",
"IDA & IBRD total","IBT","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.3173966513141","47.7555189887748","50.9096201508966","51.353383109549","51.8975651141205","51.6879714894709","52.341827564866","52.8155837292637","53.4723383083539","53.867556716717","54.2210385188153","54.3158947472953","55.3716001794661","56.0057281337116","56.4727642400893","56.9904316855574","57.5318536241963","58.0782841452781","58.5220356138064","58.9906862435194","59.4208271361392","59.8370255008422","60.2364350074849","60.5456965660328","60.8810383037612","61.2476248283409","61.7118437582034","62.0487030700636","62.2655028619489","62.6542525096717","62.8475334148428","63.0023216760171","63.2850444824521","63.5116620839049","63.7743856345308","64.0587811010906","64.3173920918988","64.6824055010181","64.9963087827414","65.3418641176991","65.679509019734","66.0583271496947","66.3799649353225","66.6593692327577","66.8930578945475","67.2884177951167","67.6832769215078","67.9605200122063","68.1438117771159","68.5662507374127","68.8637901369259","69.2318904595406","69.5473997032472","69.8708298542557","70.1952178707012","70.4808222385566","70.7621189743826","70.9995074332105","71.2770140066173","71.481364150254","70.7793625967098","69.7475357708765","70.4671467913885","",
"IDA total","IDA","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.8466970456742","43.3599356570545","43.9500710498892","44.2648327893151","44.9286721135666","45.1121560508242","45.602623864389","46.0304809528327","46.5466572826262","46.8969199742797","46.3978805990943","44.0560955021218","47.881032421082","48.4146634233736","48.5234027436715","48.7219315762975","49.2960559396713","49.877532774358","50.2480997194492","50.6695171364277","51.166751060825","51.5421194946498","51.7597658319057","51.5568982971768","51.6865009179453","51.9265116043022","52.349818428009","52.6935379331874","52.650813044113","53.2950334629323","53.5241973767523","53.2813314665564","53.6168530673763","53.8687886884116","54.2247372359393","54.4214097474696","54.5585293193917","55.0101059072337","55.2546768589897","56.2062688929389","56.6445132972732","57.0198452410406","57.4213365513584","57.8560992942113","58.1698928175895","58.5887967162084","59.226091469734","59.5779453592143","59.7661295906033","60.4397543502595","60.8856976046725","61.4347136027582","61.748733268164","62.0747164514523","62.3856544655559","62.7157930219261","63.127522480407","63.5022497521401","63.8372725817393","64.169862820231","63.7101324636448","63.3618186626048","64.0074332547117","",
"IDA blend","IDB","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.1475245507474","43.7513476950702","44.5525997028807","45.2388408032255","45.838957638757","46.402280733009","47.113698099704","47.2198588798385","48.0790234743281","48.6443334241874","49.519705651522","48.2506051148297","50.5459749366891","51.0008719342054","51.3282791232086","51.8185898308001","52.3078190218903","52.6790362048644","53.0415687832168","53.3818979498165","53.8744977499914","54.3952235214417","54.6149155013513","54.9570322413777","55.1611874432351","55.1635060070609","55.1325863293489","55.0400874853927","55.1575420060049","55.2755127541609","55.350565287451","55.2022432862554","55.015677521929","54.8229656597793","54.6826787720315","54.4384638044215","54.5774663048949","54.6270904970049","54.8718919621609","55.2983315418446","55.7083604071395","55.9440608929352","56.2885019243715","56.6067392655321","56.9323638427179","56.9755628326782","57.7790629423361","58.0368741385683","58.3351952127974","58.6751553292635","59.0177689602299","59.3980039125471","59.5944621582484","59.9064934397451","60.0777522224836","60.3157922471837","60.5245602631319","60.8446699300444","61.0543393432782","61.3192585699951","61.0047440710329","60.6823888070765","61.2894334441231","",
"Indonesia","IDN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","46.452","47.117","47.871","48.429","49.232","42.599","48.2","51.066","51.63","52.354","52.992","53.576","54.242","54.85","55.429","55.968","56.514","57.081","57.565","58.153","58.754","59.138","59.757","60.273","60.728","61.307","61.722","61.973","62.211","62.696","63.181","63.537","64.126","64.598","64.856","65.237","65.355","65.733","65.962","66.221","66.433","66.758","67.134","67.413","65.75","67.649","67.914","68.189","68.226","68.494","68.679","68.823","68.973","69.264","69.533","69.699","69.798","69.936","70.338","70.518","68.808","67.57","68.25","",
"IDA only","IDX","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","42.7143984959142","43.1877419623862","43.6848704506251","43.8357827568984","44.5273919858862","44.543029525583","44.935523860706","45.5052002868151","45.8697435732412","46.1245019273428","45.0158033675931","42.1939252755709","46.6948177704204","47.2619180582696","47.2709756450606","47.334275419927","47.9398704053101","48.6085495126827","48.9762085877464","49.4280416700574","49.9128072060609","50.2030626493223","50.4093965833396","49.9429718572744","50.0323605063926","50.3785192702061","51.0120425535026","51.5596026282635","51.4329794064241","52.3281133563898","52.6275448583005","52.3332912875056","52.9253965789653","53.3974449516571","53.9985576244361","54.4129829483926","54.5491642127648","55.1997058646538","55.4443775440239","56.6567272715778","57.110052986906","57.5564754481211","57.98698600571","58.4803898064699","58.7895542539058","59.3980614456779","59.9530372196869","60.3544410367851","60.4898718387942","61.3355135433512","61.8371593327303","62.4744060083646","62.8492847269997","63.1833326979232","63.5651601961005","63.9403931369836","64.451574764543","64.8497498378811","65.2439035778193","65.6053727445142","65.0678265740479","64.702887987557","65.3642224172282","",
"Isle of Man","IMN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","64.409","63.629","64.293","63.522","64.838","64.978","65.273","65.968","65.625","65.193","65.684","65.956","65.371","66.555","65.989","66.918","67.162","67.281","67.511","67.882","68.304","69.079","69.1","69.716","69.88","69.48","70.292","70.678","71.239","70.924","71.959","72.151","73.078","72.31","73.339","73.264","73.756","73.691","74.603","73.666","74.725","75.51","75.42","76.096","76.966","77.623","78.191","78.331","78.449","78.681","78.983","79.19","79.337","79.473","80.037","78.905","80.314","80.457","80.596","80.737","80.588","80.525","80.762","",
"India","IND","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","45.218","45.398","45.659","45.936","46.184","44.98","45.333","45.674","47.471","47.857","48.241","48.632","49.025","49.539","50.244","50.812","51.388","51.909","52.492","53.06","53.611","54.175","54.732","55.281","55.816","56.334","56.835","57.315","57.777","58.233","58.652","59.055","59.452","59.815","60.216","60.596","60.984","61.388","61.792","62.207","62.669","63.091","63.616","64.094","64.524","64.996","65.412","65.788","66.149","66.513","66.909","67.359","67.887","68.46","69.074","69.636","70.117","70.467","70.71","70.91","70.15","67.24","67.744","",
"Not classified","INX","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","70.1942682926829","69.6782926829268","69.9910487804878","70.2300975609756","70.4899268292683","70.695","70.2169512195122","71.2453658536585","70.941","70.8528292682927","70.9015609756098","71.6758536585366","71.021756097561","71.2399756097561","71.1755609756098","71.7530487804878","71.8566097560976","71.9973902439024","71.9963170731707","72.2680243902439","72.5954146341464","72.9517804878049","73.2090487804878","73.2400975609756","73.6637317073171","73.6219024390244","73.6655365853659","74.4323902439024","74.4394146341463","74.4552195121951","74.8460731707317","75.025","75.4150975609756","75.2921951219512","75.7871219512195","75.4698048780488","75.8317073170732","75.9853658536585","76.1804878048781","76.0829268292683","76.5365853658537","77.1341463414634","77.6341463414634","78.1390243902439","78.5390243902439","78.9439024390244","79.2414634146342","79.6414634146341","80.0951219512195","80.190243902439","80.7439024390244","80.7463414634146","80.8463414634146","80.9487804878049","81.3487804878049","81.4536585365854","81.6536585365854","82.1560975609756","82.2048780487805","82.7024390243903","82.5560975609756","82.3536585365854","83.0560975609756","",
"Iran, Islamic Rep.","IRN","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","43.957","44.55","44.269","45.619","46.196","46.744","47.421","48.034","48.136","49.438","50.204","51.124","51.659","52.946","53.854","54.761","55.7","56.577","55.926","58.55","58.537","56.715","57.734","58.748","61.22","61.893","62.487","62.823","63.446","65.718","64.367","66.459","66.776","67.139","67.468","67.785","68.07","68.359","68.73","69.297","69.691","69.955","70.445","69.823","71.37","71.838","72.276","72.772","72.624","72.698","73.069","73.679","74.186","74.449","74.782","75.124","75.6","75.971","76.195","76.103","74.832","73.875","74.556","",
"Iraq","IRQ","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","52.618","53.411","54.326","54.948","55.633","56.616","57.348","58.37","58.781","59.32","60.186","60.909","61.388","62.03","60.898","61.464","63.715","64.228","64.401","64.791","61.5","59.331","59.733","60.061","60.219","60.68","60.874","61.176","57.466","58.235","58.435","62.519","66.708","66.897","66.744","66.464","66.391","65.837","65.486","66.182","66.817","67.034","67.084","65.643","65.031","64.844","63.587","63.553","64.942","66.446","67.062","67.659","68.023","68.253","68.914","69.44","68.988","70.413","71.514","71.576","69.123","70.378","71.336","",
"Iceland","ISL","Life expectancy at birth, total (years)","SP.DYN.LE00.IN","73.7620487804878","73.5034146341464","73.7219512195122","73.0429268292683","73.5417073170732","73.8687804878049","73.3004878048781","73.7831707317073","74.0058536585366","73.7763414634147","73.9339024390244","73.5704878048781","74.4558536585366","74.4509756097561","74.5117073170732","75.5787804878049","76.9721951219512","76.3736585365854","76.6492682926829","76.7731707317073","76.8465853658537","76.5214634146341","77.0378048780488","76.8456097560976","77.5765853658537","77.6024390243903","77.9907317073171","77.3390243902439","77.0829268292683","78.1409756097561","78.0363414634146","77.9919512195122","78.760243902439","78.9346341463415","79.2470731707317","77.9843902439024","78.7778048780488","78.8853658536585","79.6024390243903","79.3512195121951","79.6536585365854","80.690243902439","80.5024390243903","80.9634146341464","80.9975609756098","81.5024390243902","81.1585365853659","81.4536585365854","81.609756097561","81.7512195121951","81.8975609756097","82.3585365853659","82.9170731707317","82.0609756097561","82.8609756097561","82.4682926829268","82.2048780487805","82.6609756097561","82.8609756097561","83.1634146341463","83.0634146341463","83.1658536585366","82.1707317073171","",
